fault name,cube num,test relation PI,BDD Var num
g445_g4015_A,100,22,21
g414_g5180_A,3,57,15
g520_g5182_A,3,54,16
g5025_II8129_B,3,57,13
g5857,11,143,28
g1969,100,123,37
g2779,57,74,28
g2896,100,24,23
g2968,100,82,55
g3778,100,22,22
g3698,41,74,27
g3796,100,22,22
g4579,9,18,14
g4598,30,31,22
g4787,19,23,22
g5893,100,24,24
g3877,2,61,10
g3689,2,61,11
g6749,100,83,56
g4948,100,83,57
g6847,100,83,52
g5975,62,105,28
g4877,17,105,22
g4967,3,105,15
g821_g1612_C,100,152,39
g901_g2026_D,7,36,15
g754_g2121_B,100,112,36
g218_g3117_A,56,74,27
g236_g3144_A,60,74,27
g193_g5122_A,4,12,11
g5202_II7971_A,7,61,12
g5202_II7980_A,7,54,12
g1436_II2934_A,9,11,8
g1534_II3168_B,100,21,12
g1706_II3177_A,10,57,8
g3267_II5207_A,100,17,15
g4504_II6391_A,100,17,15
g3541_II6661_A,100,17,15
g54_II7534_A,48,23,23
g5479,9,11,11
g6586,100,23,23
g6587,100,23,23
g5695,19,14,14
g5696,27,14,14
g5875,7,11,6
g5876,14,11,11
g6839,100,18,18
g6595,15,16,16
g6596,16,16,16
g4858,7,6,6
g5489,9,9,9
g4849,100,24,24
g6497,100,24,24
g1979,100,113,37
g1988,100,123,37
g2959,5,11,10
g2599,4,72,17
g3958,100,113,30
g2887,5,14,10
g1978,100,31,31
g3985,3,82,9
g4688,14,142,10
g4777,9,14,10
g3887,21,11,11
g4697,100,113,32
g4868,9,14,10
g3769,100,82,73
g5498,23,57,10
g4498,18,14,13
g5578,40,23,23
g5776,100,23,23
g5794,100,23,23
g5399,100,23,23
g5587,8,59,6
g4759,100,55,54
g1699,6,14,1
g5939,95,23,23
g5948,100,23,23
g6397,100,123,36
g6469,100,112,34
g6577,2,14,5
g6676,100,112,33
g6767,100,36,31
g6758,100,109,29
g2986,100,48,48
g6784,100,74,53
g3886,100,74,54
g4949,45,18,18
g4894,100,105,54
g4993,100,105,103
g6659,68,18,18
g4679,100,74,52
g6929,100,83,66
g3589,2,17,1
g3968,100,179,12
g2897,55,105,39
g5659,67,23,23
g5669,100,23,23
g5678,77,23,23
g3598,100,74,24
g161_g2166_B,35,24,23
g236_g3334_A,100,82,58
g418_g4052_A,100,22,21
g422_g4057_A,100,22,21
g406_g5171_A,3,59,15
g441_g5172_A,3,54,15
g512_g5173_A,3,57,16
g410_g5176_A,3,57,15
g551_g5233_A,3,57,15
g5025_II8138_C,3,59,13
g4769,100,83,54
g2789,100,74,45
g3977,100,74,50
g3986,100,74,50
g3995,100,74,53
g3699,41,74,27
g3797,100,22,22
g4859,15,18,12
g4797,7,23,22
g5598,6,18,17
g5949,6,23,22
g5894,100,24,24
g3869,2,61,10
g3896,2,61,10
g5958,75,105,28
g1997,100,31,31
g910_g2821_B,100,74,20
g710_g2860_A,5,9,6
g254_g3181_A,56,74,27
g430_g4355_A,21,22,21
g631_g4541_A,3,16,10
g119_g4611_B,12,82,9
g152_g5371_A,26,18,12
g1036_II2497_B,100,21,12
g1706_II3178_A,10,57,8
g3267_II5208_A,100,17,15
g54_II7535_A,41,23,23
g6832_II9050_A,100,74,26
g6587,100,23,23
g6588,100,23,23
g5696,19,14,14
g5697,27,14,14
g5877,6,11,6
g5876,24,11,11
g6839,100,18,18
g6596,17,16,16
g5489,10,9,9
g6597,68,59,40
g6497,100,24,24
g6498,100,24,24
g3779,7,12,11
g3788,7,12,11
g1979,100,113,37
g1988,100,123,37
g1998,100,113,37
g3959,100,123,30
g1899,100,14,14
g4688,100,142,36
g4589,100,113,32
g4698,100,123,32
g5499,18,54,10
g4499,18,14,13
g5399,100,23,23
g5777,100,23,23
g5679,34,23,14
g6578,2,14,5
g6768,100,61,18
g6758,100,109,34
g6777,76,89,18
g6848,100,74,25
g5975,100,105,64
g4877,100,105,71
g4967,100,105,54
g3968,100,179,12
g2897,100,105,88
g5688,100,63,63
g5669,100,23,23
g5678,100,23,23
g170_g2941_B,31,24,23
g212_g3089_A,100,74,44
g414_g4048_A,100,22,21
g6212_II7970_B,2,61,10
g6015_II7970_A,2,61,12
g4904_II8081_B,3,59,13
g5054_II8082_D,3,59,13
g4980_II8210_D,3,61,14
g2370_II3846_B,100,97,64
g2422_II3893_B,100,97,64
g2568_II4008_B,100,97,64
g3996,99,74,36
g3789,100,22,22
g3798,100,22,22
g3997,5,83,8
g4789,16,23,22
g5599,6,18,17
g5788,24,23,23
g5886,100,24,24
g5895,100,21,21
g3888,2,54,10
g5869,100,32,24
g6669,100,74,36
g5688,100,63,63
g301_g1387_C,100,99,50
g382_g4170_A,26,14,13
g913_g1416_A,100,105,82
g613_g1419_A,3,16,4
g642_g2092_A,3,10,5
g341_g3464_A,5,11,6
g625_g3810_A,3,16,8
g332_g4471_B,100,31,31
g148_g5142_A,2,12,8
g293_g5240_A,3,57,13
g901_g3741_A,100,74,24
g1036_II2499_A,100,21,12
g1691_II3455_A,7,57,7
g3437_II4940_A,21,11,11
g3259_II5226_A,100,179,20
g3714_II5257_A,100,179,20
g3710_II5269_B,100,179,20
g3810_II5782_A,8,9,9
g4236_II6175_A,9,10,10
g4541_II6473_A,10,16,11
g6832_II9051_A,100,74,26
g6588,100,23,23
g6589,100,23,23
g5697,19,14,14
g5698,27,14,14
g5877,7,11,6
g5878,14,11,11
g6597,47,59,40
g6598,61,59,42
g6498,100,24,24
g6499,100,24,24
g5995,5,14,4
g6778,100,83,17
g1998,100,113,37
g2998,4,70,17
g3978,100,74,38
g3987,100,74,39
g1899,100,14,14
g4779,9,14,10
g4599,29,11,11
g4869,4,12,12
g5787,33,14,13
g5797,24,23,23
g5778,100,23,23
g6579,2,14,5
g6769,100,36,31
g6679,100,122,36
g5958,100,105,64
g3979,100,179,12
g102_g1777_B,100,99,18
g760_g2137_A,100,112,28
g248_g3171_A,61,74,27
g236_g3345_A,100,83,58
g242_g3357_A,100,83,58
g254_g3372_A,100,83,57
g437_g4035_A,100,22,21
g4950_II8080_C,3,59,15
g2370_II3848_A,100,97,64
g2422_II3895_A,100,97,64
g2473_II3933_B,100,97,65
g6598,53,59,42
g3988,100,74,53
g3799,100,22,22
g5896,100,24,24
g873_g1411_B,100,102,31
g328_g3730_A,6,4,4
g166_g4351_A,20,12,11
g184_g4360_A,20,12,11
g672_g5231_B,100,12,12
g830_g1436_B,56,51,20
g634_g1570_A,3,10,4
g821_g1716_A,7,67,7
g710_g1826_B,20,97,15
g260_g3375_A,100,83,57
g461_g4371_A,21,22,21
g406_g4372_A,21,22,21
g157_g5143_A,2,12,8
g161_g5373_A,27,18,12
g520_g6265_A,100,24,23
g923_g4432_A,29,32,12
g29_II2089_B,100,21,12
g1716_II3188_A,10,57,8
g1691_II3456_A,7,57,7
g3522_II4919_A,7,8,8
g3259_II5227_A,100,179,20
g3714_II5258_A,100,179,20
g3810_II5783_A,8,9,9
g4236_II6176_A,9,10,10
g4541_II6474_A,10,16,11
g59_II7541_A,44,23,23
g74_II7562_A,35,23,23
g6589,100,23,23
g5698,19,14,14
g5699,27,14,14
g5878,23,11,11
g6599,70,57,42
g6499,100,24,24
g3898,9,14,13
g5996,5,21,4
g6778,72,83,17
g2998,4,70,17
g3899,6,4,4
g5788,100,23,23
g5797,100,23,23
g5779,100,23,23
g5887,100,21,21
g6679,100,122,36
g3979,100,179,14
g266_g1416_B,100,105,85
g716_g1633_A,39,24,23
g457_g4043_A,100,22,21
g453_g4047_A,100,22,21
g449_g4051_A,100,22,21
g471_g3903_B,100,142,28
g426_g5190_A,3,61,15
g461_g5191_A,3,59,15
g6194_II8117_A,2,57,10
g6194_II8126_A,2,57,10
g6194_II8135_A,2,59,10
g4904_II8137_B,3,59,13
g5054_II8138_D,3,59,13
g4993_II8210_B,3,61,16
g2473_II3935_A,100,97,65
g2518_II3970_B,100,97,64
g2544_II3990_A,100,97,65
g3998,65,74,36
g5888,100,56,56
g5897,100,24,24
g6798,100,82,57
g873_g1402_C,100,103,51
g905_g2009_C,100,74,24
g353_g3490_A,5,11,6
g410_g4378_A,21,22,21
g815_g1481_A,100,152,28
g166_g5144_A,2,12,8
g821_g5325_C,20,59,10
g382_g5414_A,53,23,23
g390_g5424_A,59,23,23
g532_g6254_A,100,24,23
g1027_II2897_A,3,4,4
g1716_II3189_A,10,57,8
g2853_II4545_A,17,11,10
g5554_II7432_B,23,18,17
g59_II7542_A,48,23,23
g74_II7563_A,68,23,23
g5699,19,14,14
g6599,61,57,42
g3989,100,74,39
g5898,90,18,18
g5997,9,105,19
g314_g1387_B,100,99,26
g815_g2156_A,100,122,28
g248_g3155_A,100,74,44
g254_g3365_A,100,82,58
g434_g5156_A,3,61,15
g504_g5158_A,3,59,16
g541_g5166_A,3,57,16
g422_g5186_A,3,54,15
g532_g5193_A,3,59,16
g5025_II7972_B,3,61,13
g5025_II7981_B,3,54,13
g5025_II7990_B,3,54,13
g4950_II8118_C,3,57,15
g4950_II8127_C,3,57,15
g4950_II8136_C,3,59,15
g6194_II8208_A,2,61,10
g2449_II3914_B,100,97,65
g2518_II3972_A,100,97,64
g5889,100,21,21
g6799,100,83,58
g306_g1359_B,7,85,16
g866_g1402_B,100,103,42
g374_g4163_A,26,14,13
g821_g1691_A,7,57,6
g646_g3522_A,3,10,7
g114_g3784_A,6,4,4
g414_g4384_A,21,22,21
g760_g1474_A,100,142,28
g175_g5145_A,2,12,8
g378_g5410_A,63,23,23
g366_g5503_A,26,14,13
g504_g6247_A,100,24,23
g516_g6262_A,100,24,23
g4915_II8082_B,3,59,13
g1027_II2898_A,3,4,4
g2909_II4526_A,6,7,7
g2853_II4546_A,17,11,10
g3571_II5195_B,100,17,15
g3705_II5269_A,100,179,20
g3907_II5535_A,8,9,9
g4762_II6660_A,100,17,15
g5554_II7434_A,23,18,17
g5672_II7550_A,75,23,23
g3999,100,74,39
g5997,100,105,54
g492_g5153_A,3,59,13
g548_g5232_A,3,59,15
g554_g5235_A,3,57,15
g4980_II8082_A,3,59,15
g4950_II8209_C,3,61,15
g4967_II8210_C,3,61,15
g2449_II3916_A,100,97,64
g5899,100,24,24
g774_g1612_B,100,152,39
g784_g1612_A,100,152,39
g658_g1603_B,100,163,104
g873_g2008_B,100,100,100
g119_g3726_A,6,4,4
g913_g3814_A,2,2,2
g370_g4159_A,26,14,13
g567_g1027_B,3,10,3
g760_g1609_A,100,113,37
g135_g3287_A,5,9,6
g905_g3433_C,100,74,26
g441_g4349_A,21,22,21
g418_g4390_A,21,22,21
g184_g5146_A,2,12,8
g148_g5317_A,20,12,11
g170_g5376_A,26,18,12
g374_g5406_A,61,23,23
g370_g5482_A,2,14,10
g508_g6253_A,100,24,23
g512_g6258_A,100,24,23
g821_g1582_C,100,152,32
g4915_II8129_A,3,57,13
g1570_II3697_A,4,5,5
g2909_II4527_A,6,7,7
g3571_II5197_A,100,17,15
g3907_II5536_A,8,9,9
g3503_II5759_B,8,82,9
g3836_II5760_A,8,82,9
g980_g1560_B,7,105,16
g49_II7527_A,51,23,23
g64_II7548_A,41,23,23
g437_g5164_A,3,61,15
g508_g5165_A,3,57,16
g418_g5183_A,3,54,15
g453_g5184_A,3,57,15
g524_g5185_A,3,61,16
g672_g5226_A,3,59,13
g590_g5515_A,3,16,15
g932_g6613_A,100,74,53
g4915_II8138_B,3,59,13
g306_g1398_A,81,103,36
g866_g2008_A,100,100,100
g541_g2908_C,100,39,39
g157_g4346_A,20,12,11
g706_g1808_A,100,31,31
g650_g3907_A,3,10,8
g654_g4236_A,3,10,9
g437_g4354_A,21,22,21
g453_g4383_A,21,22,21
g422_g4396_A,21,22,21
g706_g4580_A,9,23,14
g1570_II3698_A,4,5,5
g4708_II6743_A,11,16,12
g5367_II7208_B,24,18,18
g5368_II7216_B,36,18,18
g5374_II7237_B,56,18,18
g5515_II7439_A,15,16,16
g49_II7528_A,31,23,23
g64_II7549_A,54,23,23
g79_II7570_A,77,23,23
g594_g5602_A,2,16,16
g952_g5731_A,100,59,59
g248_g3356_A,100,82,58
g564_g5218_A,3,59,13
g932_g6614_A,100,74,53
g4980_II8138_A,3,59,15
g862_g2831_B,74,99,25
g175_g4356_A,20,12,11
g394_g4182_A,26,14,13
g815_g1628_A,100,123,37
g736_g2255_B,9,54,8
g743_g2292_C,7,54,9
g139_g3294_A,5,9,6
g128_g3449_A,5,9,6
g551_g3764_A,19,36,19
g471_g3924_B,10,142,10
g809_g1481_B,42,152,18
g873_g1417_A,38,31,31
g157_g4932_A,48,18,18
g197_g5234_A,3,59,13
g143_g5369_A,25,18,12
g1826_II3398_A,9,9,8
g1689_II3445_A,7,57,7
g3719_II5257_B,100,179,20
g980_g1518_A,3,105,12
g3541_II6659_B,100,17,15
g4708_II6744_A,11,16,12
g5368_II7218_A,26,18,18
g5374_II7239_A,49,18,18
g5377_II7244_B,67,18,18
g5659_II7520_B,34,23,23
g3598_II9050_B,100,74,26
g486_g1418_A,3,4,4
g218_g3099_A,100,74,44
g248_g3366_A,100,83,58
g754_g1474_B,40,142,18
g449_g5181_A,3,57,15
g545_g5229_A,3,59,15
g4894_II8081_A,3,59,13
g536_g2908_A,100,39,39
g319_g4465_A,100,31,31
g492_g6704_B,68,18,18
g598_g1027_A,3,10,3
g719_g1706_B,8,67,7
g809_g2138_B,100,122,36
g736_g2292_B,7,54,9
g606_g2909_A,3,10,6
g434_g4359_A,21,22,21
g175_g4942_A,46,18,18
g361_g5665_A,34,23,14
g5202_II7989_A,7,54,12
g1826_II3399_A,9,9,8
g1689_II3446_A,7,57,7
g2846_II4782_A,6,7,7
g3567_II5195_A,100,17,15
g3719_II5259_A,100,179,20
g4504_II6499_A,100,173,14
g5377_II7246_A,53,18,18
g5659_II7522_A,25,23,23
g5662_II7527_B,49,23,23
g69_II7555_A,37,23,23
g84_II7576_A,29,23,23
g3598_II9052_A,100,74,23
